,feature1,feature2,feature3,feature4,feature5
86,"('conozca', 0.0)","('la', 0.0)","('historia', 0.0)","('de', 0.0)","('pareja', 0.0)"
87,"('cayeron', -0.004366034762201213)","('los', -0.0004839303053708015)","('robo', 5.9058699002400755e-06)","('en', 5.219302585369829e-06)","('de', 3.4149434788415714e-06)"
88,"('medellin', 0.0012907942091701199)","('habitante', 2.3245158113095962e-07)","('que', 2.1728565387092027e-07)","('descaro', 2.0192244836528276e-07)","('de', 1.912833196263418e-07)"
89,"('comision', -0.026838978722474816)","('distrital', -0.01330073270294313)","('administracion', -0.00879133518423035)","('mes', -0.006287420421845587)","('presento', -0.00032143989949387394)"
90,"('da', 0.0022463876021512415)","('dia', -0.0014272636695636103)","('hoy', 0.0009596840681198042)","('mejor', -0.00044097822175761923)","('los', -0.0002493684177503769)"
91,"('nacional', -7.282082775764164e-05)","('estudiantes', -1.982564896291179e-08)","('universidad', -1.8305732331734233e-08)","('la', -1.6455314608954133e-08)","('de', -1.3256387122707245e-08)"
92,"('favor', -0.0026146782109978026)","('de', -7.009499190324462e-07)","('luminarias', -6.871849686888912e-07)","('la', -6.104509204126805e-07)","('calle', -3.888976190291424e-07)"
93,"('lider', -0.009078411066932641)","('celular', -0.007691135190567046)","('social', -0.006644601030018837)","('ser', 0.003904659762160759)","('defensor', 0.0016513839655435878)"
94,"('nos', -0.0031944860002038355)","('dias', 0.002083466739775783)","('estar', -0.0016112381868387381)","('ser', 0.001497957611475517)","('mujer', 0.0009376273747245253)"
95,"('poblacion', -0.005706736582074673)","('pais', -0.0020089152758128634)","('ilegal', 0.0011884847885533301)","('plata', -3.268844596950002e-05)","('casa', -2.7698310582624372e-05)"
96,"('son', -0.022810215338451293)","('sexual', 0.015725359314936186)","('alzar', -0.012122232673930606)","('los', -0.001862080162983629)","('la', 0.0004476618410414651)"
97,"('presunto', 8.261531498850132e-32)","('investigan', 8.098995761628498e-32)","('por', 5.346876653833773e-32)","('robo', 4.7664539929882936e-32)","('parte', -1.5849307080509451e-32)"
98,"('es', 0.0)","('que', 0.0)","('salio', 0.0)","('drogada', 0.0)","('del', 0.0)"
99,"('son', -0.025633346068344606)","('da', 0.014524338337153548)","('drogas', -0.01378859011473947)","('impresion', -0.0015900757924390773)","('ver', -0.0014206393614398336)"
100,"('condicion', -0.0010603923832614645)","('no', -2.5820946873296727e-07)","('atentos', -2.53973033119786e-07)","('aumenta', -2.2138925484209919e-07)","('la', -1.621819709687151e-07)"
101,"('sitp', 0.0028547990576093278)","('bus', 0.0014246485812924464)","('sur', -0.0011938094625142048)","('asaltar', 4.211707938429672e-05)","('usuarios', -3.244361564051109e-05)"
102,"('bus', 0.003245409802772571)","('re', -0.0029560645254980786)","('atencion', -0.0017947790044656141)","('dio', 0.0009445854674658115)","('dos', 0.0008358011483264465)"
103,"('beat', -0.0038400945049632635)","('conductor', 0.000767641426956466)","('un', -1.3561799161766202e-05)","('golpeado', -1.2076882658187633e-05)","('y', -1.0328197806165314e-05)"
104,"('ciudad', -0.017018543435898856)","('nos', -0.01126611505941806)","('los', -0.0012859530525139383)","('una', -0.00021751769980683628)","('se', 0.00021091906897688551)"
105,"('hoy', 0.0009202851198509006)","('garciam', -0.00023351835222821854)","('en', -1.2207180154011472e-06)","('seguridad', -7.130144845493361e-07)","('camuflados', 6.757617552766929e-07)"
106,"('unidad', -0.003396755766200723)","('va', 0.002318075839351142)","('los', -0.00036816903772198494)","('tiene', -2.9570966217681957e-05)","('cuidados', 2.2166086293598187e-05)"
107,"('paralisis', -0.0071995499355869885)","('psicosis', -0.007172010303166272)","('conocida', -7.121828928682864e-05)","('burundanga', 5.521919088802837e-05)","('lo', 4.657503429856735e-05)"
108,"('estan', 0.0008755278053112927)","('los', -0.00023542483464679835)","('se', -1.2535951902584887e-06)","('cuanta', -1.0314898784538982e-06)","('darte', 9.241710757206345e-07)"
109,"('celular', -0.003236926676752485)","('se', -3.502219606330592e-07)","('un', -3.489682554802168e-07)","('roba', -2.1898871629411928e-07)","('quien', -7.833115552891114e-08)"
110,"('caos', -0.1231012812353851)","('ciudad', -0.1044653484592493)","('nos', -0.06899598223254906)","('distrital', -0.05695257108761113)","('administracion', -0.03650575792114592)"
111,"('taxi', 0.0013002017075912037)","('y', 2.2534485501385176e-07)","('estadounidense', 1.7185448351672192e-07)","('llego', 9.960560486881045e-08)","('a', 9.523444505757237e-08)"
112,"('anos', 0.0008996737719154769)","('hoy', 0.0008123598803336895)","('pues', -0.0004125775572343466)","('camion', -0.00023849628054545318)","('ahi', 0.00021491197311782254)"
113,"('algun', 0.0012488777372188522)","('peor', 0.0008321442205535403)","('mal', 0.0007397546321367521)","('dia', -0.0007389889458703595)","('va', 0.0007260815450736084)"
114,"('favor', -0.0026023774543467285)","('ahi', 0.0004293366034545189)","('los', -0.000380485673961288)","('piedra', 6.326561316847025e-06)","('de', -5.5024628293486955e-06)"
115,"('pm', 0.003180583068986463)","('bus', 0.002872457104584787)","('wev', -0.0028721271590825765)","('eitb', -0.002849189131476835)","('fin', 0.002118808108798348)"
116,"('admitalon', -0.023572178267793002)","('paz', -0.01725450203018285)","('es', 0.00031483394502536144)","('no', -0.000302334776708717)","('apologia', 0.0002983581388402888)"
117,"('son', -0.020419034493296156)","('los', -0.0012151805072456413)","('policia', -1.616357565358516e-05)","('ladrones', 1.5907397685623184e-05)","('la', 1.5304172657932823e-05)"
118,"('celular', -0.003236251538593221)","('el', 9.585229114132394e-07)","('por', 9.178731315655305e-07)","('robarles', 8.614199352301153e-07)","('fijo', 7.148008548229223e-07)"
119,"('caos', -0.055632592665882)","('ciudad', -0.04808346936878958)","('poblacion', -0.03822699599315417)","('contaminacion', 0.01720955410642003)","('facil', -0.004093819629107146)"
120,"('parque', -0.0002802243621609401)","('nacional', -7.643049756192645e-05)","('que', 4.2978318638925043e-08)","('brinquen', 4.919398560162957e-09)","('la', 3.3912480313451416e-09)"
121,"('son', -0.027872720006079217)","('algun', 0.01670958831711408)","('cual', -0.014827080862990378)","('dia', -0.01014425998616594)","('va', 0.009789201978144582)"
122,"('sexual', 0.0035335918846292566)","('bo', -0.0028504420495910118)","('los', -0.0003376707973498302)","('violencia', 4.058367246087404e-05)","('bogota', -2.3350196829350346e-05)"
123,"('violacion', 0.0008721602029034889)","('dolor', -0.0002490248553713027)","('los', -0.0002488092457718427)","('las', -1.410050174210061e-06)","('apariencias', -1.3709542186390273e-06)"
124,"('amo', -0.03375430813627865)","('ciudad', -0.029740665660996608)","('peor', 0.015878282781512116)","('pais', -0.008586384301702898)","('mejor', -0.004362908966151886)"
125,"('smog', -0.01000766827599911)","('bus', 0.006693536230255638)","('nos', -0.005966798524312811)","('da', 0.005956297140516912)","('los', -0.000754124097680135)"
126,"('son', -0.029702228533467673)","('esmad', -0.012034731104438428)","('parque', -0.001656648800728609)","('nacional', -0.0005097330688915506)","('herido', 0.0003824684474524478)"
127,"('dos', 0.0006011435667792614)","('de', 1.330094389411801e-07)","('desarticula', 9.289166533651802e-08)","('grupos', 9.150356239542377e-08)","('delincuencia', 8.093801697958886e-08)"
128,"('debil', -0.0043689725885583475)","('los', -0.00048263264261646534)","('quita', 5.822177014173442e-06)","('alcaldesa', -4.421683701152711e-06)","('talla', 3.878311715196558e-06)"
129,"('sln', -0.00027657057719848526)","('el', -6.521923529231389e-08)","('demagogia', -6.078203036266319e-08)","('de', -5.3317338995267844e-08)","('pura', -4.693043553102958e-08)"
130,"('vias', -0.0035589831436057527)","('parque', -0.0004402328347666972)","('nacional', -0.00011999796733487875)","('en', -3.921461168057563e-06)","('marcharon', -3.7688342275336972e-06)"
131,"('col', 0.005089852309790691)","('actuacion', -0.001948510533496002)","('presuntos', -5.093567803142355e-05)","('el', 4.068240840762627e-05)","('libertador', -3.711863088825584e-05)"
132,"('carcel', 0.0016021013574051399)","('los', -0.00020216947821940728)","('marihuana', -1.4657514794408481e-06)","('para', -8.706312145157722e-07)","('de', -7.327892355066437e-07)"
133,"('los', -0.00027657708688226654)","('que', -5.34115208772669e-08)","('hay', -5.264418184422146e-08)","('reportar', -5.028728222063316e-08)","('todos', -4.7656844272458416e-08)"
134,"('es', 0.0)","('un', 0.0)","('espacio', 0.0)","('publico', 0.0)","('cerrrado', 0.0)"
135,"('va', 0.001632613963720096)","('dia', -0.0015567114346746584)","('ayer', 0.0009230901789210247)","('mejor', -0.000472036379737182)","('me', -2.0834145606922953e-05)"
136,"('roosevelt', -0.038018075985269954)","('poblacion', -0.026965327697431943)","('circular', -0.023469446235455722)","('gente', 0.001227593114637464)","('ud', 0.00103468002325806)"
137,"('razon', -0.006777031647086506)","('tiene', -1.8975889449207337e-06)","('dr', -1.848760821049178e-06)","('la', -1.6227160612870473e-06)","('toda', -1.130233440125615e-06)"
138,"('edad', 0.001010844589827285)","('oposicion', 0.0005303998613508741)","('ser', 0.0004977495148687696)","('anos', 0.0004906351603094254)","('chad', -0.00012089813867620097)"
139,"('son', -0.024152042733426474)","('familiar', -0.012983181567037337)","('anos', 0.006713585168776575)","('violacion', 0.005511920462218833)","('pais', -0.00503231633834202)"
140,"('son', -0.01668483824212888)","('lopez', -0.010501655775419132)","('asi', 0.008175902207203748)","('plan', 0.007189727076325657)","('lugar', 0.004448116982667108)"
141,"('senor', 0.000380292639173175)","('ex', -0.00027295321065402074)","('los', -0.0002719033957189036)","('ella', -1.0495117999176998e-06)","('me', -9.624430764125218e-07)"
142,"('anos', 0.0009441927109240445)","('dos', 0.0005480115452294732)","('hombre', -0.00021519895815615107)","('los', -0.00021371156657914317)","('nino', 3.5272992035380737e-06)"
143,"('reunion', -0.004242758688656036)","('sector', 0.0017582330258283981)","('pais', -0.0016919095493786636)","('capital', 0.0004964130792681159)","('director', -0.00046293295819119804)"
144,"('usa', 0.0016447727704958495)","('algun', 0.001374199253534998)","('usar', -0.0012985076847684565)","('va', 0.0008208894297787605)","('mujer', 0.0004018320428935368)"
145,"('son', -0.1537301871383164)","('ej', -0.12940260884821964)","('transnacional', -0.12580449390366072)","('app', -0.07566789913871926)","('ningun', 0.06468200276974158)"
146,"('favor', -0.0028667243803703877)","('los', -0.0004253023767915962)","('super', -0.0004208132170565203)","('mas', 1.0852012203347894e-05)","('porro', -5.434475598753269e-06)"
147,"('interior', 0.011720023411988162)","('lider', -0.004842958243833624)","('celular', -0.0042426936814608076)","('social', -0.0035070452722022532)","('ver', -0.0005534298272471261)"
148,"('celular', -0.003412405948184186)","('bici', -0.0029687451075135433)","('dias', 0.0027403614553526807)","('hoy', 0.0016730763894038582)","('situacion', -0.0008644285847108524)"
149,"('mujer', 0.0007111546646996987)","('hombre', -0.00024336514203853062)","('que', -8.880709887063516e-07)","('para', 6.461530975550403e-07)","('al', 4.817822004782581e-07)"
150,"('usd', -0.014883321617356565)","('celular', -0.00793917490971709)","('mal', 0.0064518218720845)","('anda', -0.0010827772846452217)","('inseguridad', 0.00022467866836049213)"
151,"('vial', -0.06920727617938709)","('senalizacion', -0.03532280354156806)","('iluminacion', -0.03532176608529044)","('los', -0.002470638618299184)","('las', 0.00101039527885175)"
152,"('produccion', -0.03534697347632021)","('ciudad', -0.0320603356753237)","('manos', 0.022828040853628807)","('bici', -0.01608948514650666)","('bien', -0.0071580115077794545)"
153,"('esmad', -0.002578705910199478)","('del', -7.127475324379174e-07)","('en', -5.174948573082291e-07)","('y', -4.421950995040638e-07)","('lo', -3.7673236469902406e-07)"
154,"('da', 0.0011413324614162204)","('peor', 0.0008898768609374198)","('estan', 0.0004679366796729737)","('temor', -0.00013064158242044602)","('tocado', -1.2891565629898046e-05)"
155,"('jardin', -0.00361691749095411)","('infantil', -0.0016748280302636635)","('los', -0.0004911176571220212)","('ninos', 1.2718761164263835e-05)","('el', 1.199932446463571e-05)"
156,"('dan', 0.0013637941620651105)","('los', -0.00021177017080499118)","('porque', -2.7824221536833375e-06)","('no', -2.1744600508523907e-06)","('de', -9.681218267482277e-07)"
157,"('son', -0.01921454023864227)","('casi', 0.0003413458886307226)","('mujeres', -1.098699699360227e-05)","('mitad', -1.0372902594586169e-05)","('es', 1.1789526728414365e-06)"
158,"('institucion', 0.0029852444011091534)","('sexual', 0.0022531642241375906)","('superior', -0.0012704317944096525)","('normal', -0.0009633811681125176)","('situacion', -0.00041979422856454595)"
159,"('los', -0.0002765744963318045)","('pero', -3.670158073840759e-08)","('baja', -3.506327037894949e-08)","('el', -3.2252501165679824e-08)","('hurto', -2.4119672785986017e-08)"
160,"('escolar', -0.008146461341459977)","('bus', 0.005597968696734934)","('el', -8.686704812790026e-05)","('accidente', -7.622102856315393e-05)","('de', -6.581174242393985e-05)"
161,"('menor', 0.0023152610367260674)","('lider', -0.0011821600936897418)","('edad', 0.0010900479608063228)","('hoy', 0.00046644814064908364)","('ayer', 0.0004177936561150793)"
162,"('oye', -0.006237720017713377)","('celular', -0.005322418443271858)","('defensor', 0.0014413825890200534)","('arley', -0.0006683020360273032)","('mataron', 4.978746743041585e-05)"
163,"('sitp', 0.002706775011689682)","('en', 4.970505060051781e-07)","('el', 4.7381381249968675e-07)","('vivo', 3.962102055292905e-07)","('tiempo', 3.533131083421942e-07)"
