,feature1,feature2,feature3,feature4,feature5
14,"('atencion', 0.17211756261375075)","('persecucion', 0.005524928054427496)","('fontibon', -0.002035445489586051)","('los', 0.0002526591117009297)","('capturo', -5.223010008921724e-05)"
15,"('ahi', 0.018503342954082985)","('militar', -0.016314247629366348)","('anos', -0.015565369010451493)","('unal', -0.006570601159594794)","('vez', 0.006458663749819191)"
16,"('inclusion', 0.08146290784215858)","('mas', 0.049227191972622215)","('uneb', 0.04598627405227245)","('mundial', 0.042921301693943543)","('favor', 0.03198549130215373)"
17,"('vias', 0.05871340162025536)","('los', 0.00037144139433222635)","('en', 2.1755307792594808e-05)","('entre', 3.717822987222845e-06)","('normas', -1.303084968247357e-07)"
18,"('dic', -0.03782513410462162)","('loc', -0.01379864920514099)","('concejal', 0.008406038835798326)","('nov', -0.002335542516530345)","('el', 7.041108494038266e-05)"
19,"('feliz', 0.04657119791160497)","('celular', 0.04531103541982158)","('hdp', -0.013060969707407858)","('quitarme', 0.00018344411801284757)","('triste', -0.00014645267131306892)"
20,"('alcohol', -0.03308298941523111)","('eloina', -8.484719384607851e-06)","('en', -7.95087210675007e-06)","('u', -7.287323561187021e-06)","('s', -5.970421371689822e-06)"
21,"('fin', 0.11876633691767442)","('ciudad', -0.025543029804152965)","('van', 0.0008632722660834015)","('los', 0.0005129367615912143)","('se', -0.00020350483760384012)"
22,"('veo', -0.015364166222942227)","('buses', -3.317161057623386e-06)","('mismos', -2.9069547153566856e-06)","('esos', -2.5649839151369464e-06)","('en', -1.8211626874865447e-06)"
23,"('pan', -0.015805599530397983)","('lideres', 0.010111593260996699)","('kennedy', 0.007093684960780071)","('dia', -0.005843850345301533)","('las', -6.391067068873783e-05)"
24,"('cartel', 0.026220285351590614)","('farc', -0.01622638229654573)","('son', -0.014697067464208553)","('ver', -0.0058726433654967694)","('estas', -0.005286149218891258)"
25,"('bus', -0.06061956898369145)","('celular', 0.04098438473872142)","('tres', 0.017216794280211202)","('hombre', -0.0031179291371697757)","('para', 0.00020542057941628272)"
26,"('mujer', 0.07301151873344709)","('veo', -0.021955504408533236)","('mas', 0.018339855336785657)","('acosan', -0.00021009722087240852)","('haciendo', -9.639338656520782e-05)"
27,"('caso', 6.886994949424786e-33)","('denuncian', 6.605424170130099e-33)","('nuevo', 4.283544031220519e-33)","('de', -2.565283453772532e-33)","('intento', -1.930662130101739e-34)"
28,"('muy', 0.0)","('seguramente', 0.0)","('el', 0.0)","('propietario', 0.0)","('esta', 0.0)"
29,"('celular', 0.04646355366921255)","('cuando', 9.32920617120855e-06)","('lo', 8.741033642718917e-06)","('a', 7.829789330835337e-06)","('uno', 6.2962082646243474e-06)"
30,"('comparacion', 0.0839413079034825)","('sin', -0.02295212716205737)","('anos', -0.017968381699466313)","('tal', -0.016343130767361432)","('ver', -0.006151523641442864)"
31,"('mas', 0.015215487549267975)","('cada', 4.026739694417906e-06)","('que', 3.506459101087945e-06)","('encantaria', 3.3428222047986005e-06)","('me', 3.3078496253657326e-06)"
32,"('van', 0.0011231755069970484)","('de', 2.9432859024729496e-07)","('homofobia', 2.556570970322105e-07)","('victimas', 2.4731593162382513e-07)","('hay', 1.9224768810997333e-07)"
33,"('via', -0.03734587891798055)","('cai', -0.009264370852796711)","('tweet', -0.007920675320229106)","('demostracion', -0.0015454865521874151)","('bogota', -0.00011776075404297538)"
34,"('son', -0.03275692250795096)","('gran', -0.0187942361279349)","('muchos', 0.00025430206847813015)","('minimo', -0.00018813453096109536)","('un', -0.000187176994641241)"
35,"('los', 4.3465839497087804e-05)","('bogota', 1.0123563360651958e-08)","('es', 9.83358358395369e-09)","('movilizarse', 9.338248281523652e-09)","('en', 5.760166519077101e-09)"
36,"('vial', 0.08839624626591322)","('ciudad', -0.02883032825936185)","('los', 0.0005908295224864319)","('mejorar', 0.000423144406550955)","('la', 0.0002869284414961219)"
37,"('menor', -0.03604803618657473)","('fue', -6.254978808604439e-06)","('atacado', -5.293431980171816e-06)","('tijeras', -4.271260893992323e-06)","('con', -2.8712374893204902e-06)"
38,"('en', 5.6103074235263316e-33)","('las', 4.336743155630897e-33)","('trabajamos', -3.2291180884024226e-33)","('que', 3.0043416333108063e-33)","('para', -1.9454403577247845e-33)"
39,"('esmad', -0.05417831411482798)","('usen', 0.010522123956736237)","('criminales', 0.00012907033652233036)","('autonomia', -0.00011042348964090598)","('entre', -9.297515460452518e-05)"
40,"('menor', -0.042279741856333056)","('capital', 0.031765621576210976)","('horror', -0.016702223648049214)","('caso', 0.0003408962846659136)","('bogota', 0.0002640812897878647)"
41,"('arma', -0.03708712618149526)","('ruin', -0.004661281434150796)","('incultas', -5.338532089959888e-05)","('poco', -3.9063460260637717e-05)","('es', -3.3184909879139656e-05)"
42,"('ciudad', -0.016744924016855615)","('los', 0.0001055932525141508)","('falta', -5.157857759072367e-06)","('si', -4.856148422602329e-06)","('donde', -2.541228659817553e-06)"
43,"('dira', -6.57577679972034e-33)","('policia', -4.4523911649050016e-33)","('como', 2.9288100714701017e-33)","('la', 2.6506958521374027e-33)","('que', 5.4086636927289e-34)"
44,"('bus', -0.05065827576087198)","('buen', 0.013869417133540516)","('estan', -0.010505360702028324)","('estaciones', -0.00018412393974125008)","('la', -0.00015231071019975237)"
45,"('bici', 0.11444694841087012)","('ciudad', -0.027286672063608398)","('los', 0.0004512412824648007)","('no', 0.00027991398172141793)","('caca', -0.00022586264275216823)"
46,"('mas', 0.014140873095101864)","('hp', -0.012230271201349887)","('los', -6.335433558557093e-05)","('lado', 5.544548166697177e-05)","('personas', -3.4950667482595206e-05)"
47,"('ano', 0.05886713206409245)","('paz', 0.02146759438182843)","('mas', 0.021113198543068368)","('mil', -0.0020306097934099684)","('casas', -0.0001774431535122478)"
48,"('movil', 0.036135280895672)","('interior', -0.01352183656990442)","('licor', -0.0078622023147463)","('delincuentes', 9.710860348490345e-05)","('pedir', 8.894494392150257e-05)"
49,"('informacion', 0.061720905858561194)","('los', -0.0003534112877500129)","('del', 2.6755548819631655e-05)","('delitos', 2.1855726133261087e-05)","('de', 4.4527051047580314e-06)"
50,"('ciudad', -0.017125472819330845)","('desorden', 0.004893572548693755)","('los', 0.00012799721839468645)","('y', 6.9604391227335734e-06)","('vendedores', 3.7939659763031957e-06)"
51,"('sur', -0.057439646020518986)","('arma', -0.04364086216765384)","('celular', 0.03312331682789154)","('coronavirus', 0.03220649081248627)","('no', 0.000687275242325384)"
52,"('medellin', 0.038722878025724515)","('edad', -0.025413366433424425)","('cali', -0.017716603284025998)","('pais', -0.01724368059794213)","('personas', -0.00024076299531248762)"
53,"('sin', -0.017741872081440766)","('manos', -0.004148030866947637)","('asi', -0.00020930217903522897)","('masivos', -2.9831256659744676e-05)","('situaciones', 1.7828761992264394e-05)"
54,"('medellin', 0.04748463730925112)","('son', -0.016139652172461227)","('florez', -0.0007490600282503768)","('no', -4.530716826463973e-05)","('universidades', -3.921920865049765e-05)"
55,"('vandalos', -9.291857238328546e-33)","('sociales', -7.893808998892646e-33)","('inmundos', -7.672183637347476e-33)","('drogos', -6.0297878695761054e-33)","('basofias', 7.537984749448626e-34)"
56,"('actor', 0.08238597876718307)","('formacion', 0.040844401318176335)","('son', -0.018965953515911058)","('drogadiccion', -0.007213760324461972)","('mil', -0.0044488287978239425)"
57,"('los', 4.3464725655901764e-05)","('un', 8.458612808041864e-09)","('sobrepoblado', 6.920605375689361e-09)","('toxico', 5.4582414727475214e-09)","('inseguro', 4.619293706248336e-09)"
58,"('mal', -0.024599975099978924)","('corrupcion', -0.018354367733947257)","('drogadiccion', -0.0030806436582328876)","('antro', -0.0012143111994424567)","('costoso', -0.00013094251452651286)"
59,"('mujer', 0.050188155560849955)","('estacion', -0.04295568498149514)","('ladron', -0.03957181566066473)","('un', -0.0003722539734095162)","('delincuente', -0.0003174944570512875)"
60,"('mujer', 0.2665860670978726)","('los', 0.00032904708566381237)","('ya', 7.690539043615759e-05)","('de', 5.813612898247615e-05)","('hija', 4.3621920698837484e-05)"
61,"('sexual', 0.06748024289670344)","('interpersonal', -0.01287340918331937)","('mujeres', 0.00010557467180861868)","('finales', 7.48997620229924e-05)","('para', 6.566862344836278e-05)"
62,"('educacion', -0.01677365389505689)","('hp', -0.014731710250909585)","('hoy', -0.01333510539071451)","('superior', -0.01129712395015262)","('los', -0.0006699289951397969)"
63,"('menor', -0.03490643090816684)","('aqui', 0.03012224317408535)","('edad', -0.021893331172545015)","('cai', -0.01112117190588429)","('estan', -0.010619292392083675)"
64,"('hoy', -0.022890561878434627)","('institucion', 0.01658994937930989)","('interior', -0.015632013576680197)","('nacional', 0.007534518946075789)","('col', -0.0038740796371499677)"
65,"('trancon', -0.028035892061370964)","('les', -8.223350363443697e-06)","('parece', -6.71480750437075e-06)","('no', -6.680753786897155e-06)","('que', -5.829777385225118e-06)"
66,"('dos', 0.02928800840927279)","('policia', 6.74487101294e-06)","('la', 6.322875120297178e-06)","('auxiliar', 5.082453571837173e-06)","('de', 4.911490640627213e-06)"
67,"('aqui', 0.04553809450827532)","('lugar', -0.0354805971200761)","('dos', 0.029222342700513788)","('anos', -0.019216419411809654)","('vez', 0.006936331456376664)"
68,"('celular', 0.049362361998073784)","('andar', 0.02460375977085907)","('por', -8.661576815475875e-05)","('robaron', -6.772087252532067e-05)","('borracha', -5.60127630629985e-05)"
69,"('volver', 0.045957152758353256)","('van', 0.0012282095826076627)","('a', 7.521625941218248e-06)","('estos', 5.708677488899647e-06)","('captura', 3.028755335458686e-06)"
70,"('movil', 0.03545052635460748)","('son', -0.017271543082497776)","('bronx', -0.006009786241432762)","('esos', 0.00013391015169587146)","('un', -0.00011993598930021626)"
71,"('adiccion', 0.06357690667643527)","('kawaii', 0.06336922346353412)","('celular', 0.05748101456546951)","('los', 0.0011975170222844713)","('grave', -0.00019222252168151245)"
72,"('social', -0.05642453234075322)","('sin', -0.015907240056804987)","('ahi', 0.01579673728652345)","('peor', 0.013752198506038123)","('manos', -0.00381638571066161)"
73,"('asi', -0.0005904822122709363)","('operaba', -9.162709099911583e-08)","('banda', -8.66328846500054e-08)","('la', -7.669834847879953e-08)","('temible', -6.064258409080717e-08)"
74,"('dedicada', 8.043964131369223e-33)","('desarticulan', 7.542271695849043e-33)","('cosquilleo', -4.378405408718325e-33)","('banda', 3.373294977521925e-33)","('al', -2.1798443494347473e-33)"
75,"('la', 0.0)","('calle', 0.0)","('taponada', 0.0)","('por', 0.0)","('semaforos', 0.0)"
76,"('santi', -0.00019051102008817218)","('lo', -5.013335263116892e-08)","('haga', -4.1702100464772025e-08)","('que', -3.767944019090589e-08)","('todo', -2.810720579759314e-08)"
77,"('seguir', -0.013481554181678434)","('man', -0.0050961083673693695)","('imbecil', -0.0034194268098699655)","('una', -2.96181499666839e-05)","('se', 2.25382011464694e-05)"
78,"('ano', 0.04711661929147954)","('usted', -0.024145724992640467)","('com', 0.009183902374077393)","('van', 0.0007206634424983187)","('los', 0.0006847853791733011)"
79,"('ciudad', -0.028176658014513814)","('real', -0.013861890363886097)","('mas', 0.010672941561894151)","('opcion', -0.00959927746079781)","('no', -0.00010331671659766624)"
80,"('edad', -0.021674984582399047)","('hoy', -0.016462723733725565)","('ley', 0.0015697363908658455)","('estudiantes', -0.00012665191067485226)","('policias', -0.00012231215865565577)"
81,"('edad', -0.021707810798097353)","('hoy', -0.016428367314543026)","('ley', 0.0015656079291367618)","('expliquense', -6.786424909599052e-05)","('policias', -6.089129278563268e-05)"
82,"('mente', 2.870321727748254e-32)","('el', 2.3005937982983153e-32)","('en', 2.0809899025425078e-32)","('tenian', 6.680629496121446e-33)","('seguramente', 2.122597947286957e-33)"
83,"('delincuencial', 0.058771324736214166)","('tres', 0.026190071685749595)","('hoy', -0.026164206542358643)","('accion', 0.00944366608867864)","('cc', 0.008681105876422885)"
84,"('dias', -0.0030549002122755753)","('los', -4.588288082595008e-05)","('como', -2.950701103666422e-06)","('la', 2.861695099307138e-06)","('una', 1.7918187959057076e-06)"
85,"('da', -0.04562220123088654)","('mas', 0.011161703911535854)","('asco', -0.004374927503577166)","('los', -0.00018179918909972528)","('a', 8.867131122801594e-05)"
86,"('pareja', 8.931581859300826e-33)","('conozca', -4.242369775557199e-33)","('historia', 2.6596080569825574e-33)","('la', 1.779923861841142e-33)","('de', 6.2000761833150245e-34)"
87,"('los', 4.346597570468894e-05)","('del', 8.284636235980647e-09)","('rojos', 4.7936511103986035e-09)","('cayeron', 3.810808803734748e-09)","('senalados', 1.2433100939435175e-09)"
88,"('medellin', 0.05089857921035251)","('de', 1.0932394857476e-05)","('que', 8.733550169664347e-06)","('habitante', 7.760529204787727e-06)","('descaro', 7.098221599616012e-06)"
89,"('administracion', 0.07516464016508874)","('distrital', 0.0353381052733833)","('mes', -0.03269248376578931)","('comision', -0.013151928714581004)","('caida', -0.00039706905955070573)"
90,"('da', -0.048065084272977045)","('mejor', 0.032189307546441094)","('hoy', -0.015960564496360487)","('dia', -0.0010642432269585772)","('hacer', -0.0002724448295202857)"
91,"('nacional', 0.014433987386441307)","('la', 3.2054109142011223e-06)","('de', 2.9696440074705628e-06)","('estudiantes', 2.693558239306357e-06)","('universidad', 2.5128098289556048e-06)"
92,"('favor', 0.019108185209193745)","('la', 5.265220943216477e-06)","('de', 4.260005775688284e-06)","('luminarias', 3.49826110553509e-06)","('calle', 3.0653170495170903e-06)"
93,"('social', -0.10871733395861093)","('ser', 0.08941397006875676)","('lider', 0.08730535259187672)","('celular', 0.06475843319283177)","('ddhh', 0.06135623921360617)"
94,"('mujer', 0.0785327558656789)","('ser', 0.07007650418490854)","('temor', -0.03732154848483695)","('estar', -0.033359569200401736)","('ahi', 0.028442476511955965)"
95,"('poblacion', 0.10515366918144631)","('ilegal', -0.040077718337083186)","('pais', -0.02616464429582476)","('plata', 0.00052062416769484)","('la', -0.0005049929140006986)"
96,"('alzar', 0.10035962338265729)","('sexual', 0.08686100216892942)","('son', -0.021401350233325667)","('todos', -0.0006376588914972631)","('por', 0.0005574288098301407)"
97,"('robo', 4.6566443204786194e-33)","('parte', 4.285939905332451e-33)","('presunto', -3.183126812422604e-33)","('investigan', -6.084230634641304e-34)","('por', -6.051454153324141e-35)"
98,"('drogada', 9.409555015528482e-33)","('que', 8.649140699375054e-33)","('del', 7.357126616241263e-33)","('salio', 5.1324555228832894e-33)","('es', 3.981095694342393e-33)"
99,"('da', -0.03568572898485692)","('son', -0.010423636253286201)","('impresion', -0.005674476945575348)","('ver', -0.004056569882494227)","('problema', -0.0001601501632566272)"
100,"('condicion', -0.0215782877260955)","('aumenta', -5.71772722225612e-06)","('la', -4.4733126636164595e-06)","('atentos', -3.2857450510898827e-06)","('no', -3.024461182716865e-06)"
101,"('bus', -0.03946844473259772)","('sur', -0.032524105740942826)","('mas', 0.007960809985651456)","('sitp', -0.002198394291484127)","('delincuentes', -0.00048167301269458167)"
102,"('atencion', 0.1305773701590699)","('bus', -0.09694930875295246)","('dos', 0.03259631253251224)","('re', -0.009585910114123812)","('dio', -0.00905599899622858)"
103,"('conductor', -0.036998502431367895)","('beat', -0.0014407755237179634)","('amordazado', -1.4823132005943621e-05)","('un', -1.134249467398036e-05)","('y', -7.479847000370265e-06)"
104,"('ciudad', -0.016743099571248237)","('los', 0.00010568657121332485)","('investigara', -6.47082519473728e-06)","('delitos', -5.740327172055162e-06)","('cosa', -3.1650563482152176e-06)"
105,"('hoy', -0.017823319277355486)","('garciam', -0.006137057761241925)","('esta', -1.5856117625614895e-05)","('camuflados', -1.1531628285998931e-05)","('en', 3.0227641254649807e-06)"
106,"('va', -0.05455198621686368)","('unidad', -0.003103910908683435)","('muerte', -5.429662748581916e-05)","('y', -4.7378892995572066e-05)","('el', -4.394536479751563e-05)"
107,"('escopolamina', 1.2801480041222017e-32)","('drogo', -6.971059641949863e-33)","('lo', -3.943682525177134e-33)","('tambien', 3.0279218720641634e-33)","('con', 2.388448685607275e-33)"
108,"('estan', -0.013809587226166197)","('los', -3.206220329409537e-05)","('de', -3.6150311229437833e-06)","('plata', -3.346275968744086e-06)","('darte', -9.242539638498843e-07)"
109,"('celular', 0.04646588458999274)","('quien', 4.307609119867329e-06)","('se', 3.632013321152331e-06)","('roba', 2.3960957869630112e-06)","('un', 1.7635651750574584e-06)"
110,"('aqui', 0.0916791895961023)","('administracion', 0.07263756424596261)","('caos', -0.06491269854093346)","('pais', -0.03900704684297294)","('distrital', 0.038637344294771114)"
111,"('taxi', -0.03845995813797573)","('y', -5.014824891040835e-06)","('estadounidense', -3.747884596359723e-06)","('a', -3.628044685554403e-06)","('llego', -2.8840030708559977e-06)"
112,"('pues', -0.034959961137046434)","('ahi', 0.014565900960339766)","('camion', -0.014140496637695682)","('hoy', -0.012560721232922872)","('anos', -0.011248355051092616)"
113,"('va', -0.07510570067015342)","('administracion', 0.05643928689351523)","('ano', 0.03977814392149846)","('mal', -0.03196349744557391)","('lugar', -0.027242959540346827)"
114,"('ahi', 0.022529487376444262)","('favor', 0.020381853193169926)","('los', 0.0005445477358075394)","('la', 4.374324731575656e-05)","('calle', -1.9735515789444934e-05)"
115,"('fin', 0.068556301902793)","('bus', -0.06575037873304576)","('conductor', -0.04226361266509213)","('pm', -0.01514394901502479)","('particular', 0.005680272290790512)"
116,"('paz', 0.01581919936952428)","('admitalon', -0.003652186128935302)","('al', 1.9580677001609208e-05)","('narcotraficante', -1.5116609907741282e-05)","('una', -1.4615145747848726e-05)"
117,"('son', -0.014674775993158291)","('los', 8.903856672474829e-05)","('de', -4.168391685665046e-06)","('integrantes', -3.4137942873900535e-06)","('tm', -2.410640034827607e-06)"
118,"('celular', 0.04645325814044135)","('el', -1.428872512620643e-05)","('por', -1.2144021716600372e-05)","('robarles', -1.175756208781985e-05)","('fijo', -8.764531207822609e-06)"
119,"('poblacion', 0.25632787741375695)","('caos', -0.07298439516779283)","('capital', 0.05580459461829143)","('ciudad', -0.03819306874184022)","('mas', 0.021503178001695385)"
120,"('nacional', 0.013610348866293422)","('parque', -0.00615639592887493)","('con', 2.4370081261717677e-05)","('ahora', 2.2100850543842505e-05)","('acabar', -1.379618515260085e-05)"
121,"('va', -0.056409503134498176)","('algun', 0.02202600811072342)","('son', -0.01092742880749687)","('cual', -0.007266066942756179)","('hombre', -0.0022917634708496198)"
122,"('sexual', 0.06250686051649688)","('bo', -0.030369029718591598)","('sobre', 0.0002305671080849649)","('su', -0.0001840801235407796)","('bogota', -0.0001517054832960745)"
123,"('violacion', -0.013706835055503559)","('dolor', -0.009717035549216041)","('los', -5.205328003278524e-05)","('el', -3.3971429405143655e-05)","('las', 2.002821419823904e-05)"
124,"('mejor', 0.03890661266041475)","('corrupcion', -0.026238313765281622)","('peor', 0.020774325154026215)","('pais', -0.019266410622619676)","('ciudad', -0.019085149545701674)"
125,"('bus', -0.05672568138791607)","('da', -0.021645458501145836)","('smog', -0.0010198960757761002)","('de', -0.0006021425813316325)","('feminicidios', -0.0005791829002909685)"
126,"('esmad', -0.04860855297029657)","('son', -0.011030358255312499)","('nacional', 0.00929717110976473)","('parque', -0.0037939568251671094)","('de', -0.00015989885422677434)"
127,"('dos', 0.029288688300252125)","('de', 5.584373125362764e-06)","('desarticula', 5.3915846061874505e-06)","('grupos', 5.263246476585079e-06)","('delincuencia', 5.1146430121529105e-06)"
128,"('debil', -0.009996702568237965)","('los', 1.1497258987057884e-05)","('se', -1.2702309234067511e-06)","('contra', -7.162113232093788e-07)","('toma', -5.774793617353906e-07)"
129,"('sln', -0.0013120063675291869)","('demagogia', -3.143719500642069e-07)","('el', -2.8944259687408784e-07)","('pura', -2.8283626018446117e-07)","('de', -2.352290679709638e-07)"
130,"('vias', 0.06281631416983316)","('nacional', 0.018982004357740462)","('parque', -0.007200212815930727)","('en', 0.00021564156792627063)","('el', -0.00018332072005167416)"
131,"('actuacion', -0.00772198616924389)","('col', 0.001086387825540215)","('deben', -6.49886543827779e-06)","('investigar', -4.753257464361444e-06)","('presuntos', 1.2616732863817633e-06)"
132,"('carcel', -0.020287940983166202)","('los', -5.366757902256534e-05)","('transmilenio', -5.821157628092198e-06)","('video', -5.275622587250015e-06)","('fumando', -1.6438195235937271e-06)"
133,"('los', 4.3461915092553426e-05)","('todos', 9.19310772867187e-09)","('reportar', 8.20976332268564e-09)","('que', 7.592245273619225e-09)","('hay', 6.744389778478457e-09)"
134,"('cerrrado', 6.901482271549956e-33)","('espacio', 3.3897559201017425e-33)","('publico', -1.1651088240115415e-33)","('es', -1.0322156431962613e-33)","('un', -5.6533134970826265e-34)"
135,"('va', -0.05722543207172518)","('mejor', 0.027235404360370828)","('ayer', -0.024974300797395398)","('dia', -0.0016719409944945041)","('poco', -0.0005611176267619236)"
136,"('poblacion', 0.11975782588354834)","('roosevelt', -0.028783267623787558)","('una', 0.0003904238903163432)","('y', 0.00035676854632457107)","('vaya', 0.0002775418172887158)"
137,"('razon', -0.017670657615664942)","('toda', -4.301654409681943e-06)","('dr', -4.2652915227012425e-06)","('tiene', -4.224220530341188e-06)","('la', -3.140230584803308e-06)"
138,"('ser', 0.045631749092553464)","('edad', -0.025274827244424185)","('oposicion', -0.017899070496283944)","('anos', -0.01593953566971198)","('chad', -0.006667337187137791)"
139,"('mujer', 0.05149921947567165)","('pais', -0.019093489598184306)","('son', -0.015961537728391186)","('anos', -0.015442999415409043)","('violacion', -0.014783010387726033)"
140,"('plan', 0.05822493551616112)","('capital', 0.048303780162882434)","('lopez', 0.04662286949669899)","('lugar', -0.04428850746187789)","('son', -0.01774538515652135)"
141,"('senor', -0.03925865561827991)","('ex', -0.0062206747821025345)","('por', -5.099301159796132e-05)","('cabo', 5.09482662253208e-05)","('al', 4.0936896378497825e-05)"
142,"('dos', 0.02660531563334354)","('anos', -0.01755135399234917)","('hombre', -0.0035205570068816967)","('intentorobarse', 8.828396714476653e-05)","('los', -4.2494514233760103e-05)"
143,"('sector', 0.19162497513158472)","('director', 0.08270871182725587)","('capital', 0.0731267905093725)","('reunion', 0.03266266335031593)","('pais', -0.017804338331082185)"
144,"('va', -0.09272858277467014)","('mujer', 0.06265236719105115)","('algun', 0.03400607520142534)","('usar', 0.023161387958670072)","('usa', -0.011222435087172569)"
145,"('ningun', -0.0257941287623345)","('app', 0.013189153717427994)","('son', -0.013144379338713513)","('ej', -0.002095267625542806)","('transnacional', -0.0019631820900817606)"
146,"('favor', 0.01986568224392971)","('mas', 0.015735107525807722)","('super', -0.009037175196405702)","('los', 7.869940504597009e-05)","('pagada', 5.5409451037213964e-05)"
147,"('social', -0.07902568045056188)","('lider', 0.05287949779520013)","('celular', 0.03933649525231926)","('interior', -0.008545946933046186)","('ver', -0.007514446524872646)"
148,"('situacion', 0.07290108193258278)","('bici', 0.06165929298979183)","('celular', 0.05936485208276872)","('sin', -0.03197825910830444)","('hoy', -0.027544685701743805)"
149,"('mujer', 0.07277707328412772)","('hombre', -0.004323361515600482)","('para', 4.353126252730668e-05)","('basa', 3.9945296399750106e-05)","('en', 3.101200193410877e-05)"
150,"('celular', 0.08180536491102128)","('mal', -0.03292355507360052)","('anda', -0.005963149920854683)","('usd', -0.003907892790931909)","('le', -0.0001389765435264914)"
151,"('vial', 0.13597975168896587)","('senalizacion', 0.07546623263917149)","('iluminacion', 0.07503037930891919)","('mas', 0.028724512623880663)","('los', 0.003467924361059691)"
152,"('bici', 0.05360955480153714)","('bien', 0.02915864882639348)","('ciudad', -0.02351951562711976)","('produccion', -0.021510837707431712)","('mas', 0.016903891955528348)"
153,"('esmad', -0.0503659177833327)","('del', -1.0590748054059054e-05)","('lo', -9.35173735932732e-06)","('y', -9.02808054411807e-06)","('en', -7.281795507925336e-06)"
154,"('da', -0.037856278725814936)","('temor', -0.016710220343899816)","('peor', 0.012297462493645588)","('estan', -0.009968881857293612)","('eso', -0.0002484206428831835)"
155,"('jardin', -0.016153831693332538)","('infantil', -0.009587124714987662)","('los', 3.582952940633632e-05)","('matriculas', -2.1343193709986276e-05)","('llevaron', -2.0510038136061453e-05)"
156,"('dan', -0.027785573606095088)","('no', 1.7547546550892786e-06)","('porque', -1.3310535446059567e-06)","('de', -4.940861221194395e-07)","('ladrones', -2.637120042431177e-07)"
157,"('casi', -0.03198149809840243)","('son', -0.01160982504371629)","('violencia', -6.969513302544948e-05)","('calle', -6.455030773272421e-05)","('ellas', 4.777587858009568e-05)"
158,"('situacion', 0.07639617352219685)","('sexual', 0.07267911906354178)","('superior', -0.02862634838090844)","('institucion', 0.02217080650085232)","('normal', -0.010689245399123594)"
159,"('los', 4.3467198256348705e-05)","('pero', 5.021989668905813e-09)","('baja', 3.4763936933238573e-09)","('hurto', 3.2321013222299467e-09)","('el', 2.748544029500122e-09)"
160,"('bus', -0.04767668332818763)","('escolar', -0.004384008755558251)","('accidente', -6.72348248119081e-05)","('bogota', -5.078134432682373e-05)","('video', 2.833094178209232e-05)"
161,"('lider', 0.10159812467048128)","('menor', -0.045113691733128285)","('ayer', -0.03584899690645373)","('edad', -0.02540568105413657)","('hoy', -0.020324661649604062)"
162,"('celular', 0.04889531970461414)","('defensor', 0.03854060655378976)","('oye', -0.013639071378152533)","('arley', -0.0036273643538974444)","('escolta', -0.00022121737484939063)"
163,"('sitp', -0.004522255352655191)","('vivo', -7.475754286188045e-07)","('el', -5.291033695226153e-07)","('tiempo', -4.7235702946554064e-07)","('en', -3.759782436054916e-07)"
